id,Clothing ID,Rating
4978,1110,5
4979,1021,5
4980,1110,5
4981,1110,5
4982,940,4
4983,862,4
4984,927,5
4985,1110,4
4986,1081,4
4987,1110,5
4988,927,5
4989,1110,5
4990,1110,4
4991,1070,5
4992,945,5
4993,945,5
4994,868,5
4995,993,4
4996,1068,5
4997,868,4
4998,1068,3
4999,1025,5
5000,836,3
5001,1068,5
5002,562,4
5003,868,5
5004,1025,5
5005,945,1
5006,831,5
5007,836,4
5008,868,4
5009,831,5
5010,675,5
5011,1068,4
5012,836,3
5013,562,5
5014,562,1
5015,875,1
5016,1095,5
5017,875,5
5018,875,5
5019,1095,2
5020,1095,5
5021,334,3
5022,1059,5
5023,875,2
5024,977,3
5025,977,4
5026,977,5
5027,1095,2
5028,829,3
5029,875,4
5030,1095,2
5031,875,3
5032,826,5
5033,1095,5
5034,829,5
5035,1059,5
5036,875,5
5037,334,5
5038,1095,5
5039,1095,5
5040,1095,2
5041,875,4
5042,875,4
5043,829,2
5044,875,4
5045,875,5
5046,875,4
5047,1095,5
5048,875,5
5049,1059,5
5050,875,5
5051,875,4
5052,875,5
5053,1095,4
5054,1095,3
5055,875,5
5056,1095,4
5057,875,5
5058,1095,4
5059,1095,5
5060,977,4
5061,875,5
5062,1095,3
5063,1095,4
5064,829,5
5065,875,4
5066,875,5
5067,1095,2
5068,977,5
5069,1059,2
5070,1095,3
5071,868,5
5072,875,2
5073,1059,5
5074,1095,5
5075,1095,3
5076,875,5
5077,1095,5
5078,826,5
5079,875,4
5080,828,4
5081,1095,5
5082,1095,4
5083,1059,3
5084,1095,5
5085,829,3
5086,873,5
5087,863,5
5088,1035,2
5089,1078,4
5090,863,4
5091,863,3
5092,1078,5
5093,824,3
5094,1078,1
5095,863,5
5096,1086,4
5097,824,5
5098,1133,4
5099,1078,5
5100,1078,4
5101,863,4
5102,1078,1
5103,863,5
5104,824,5
5105,824,5
5106,873,3
5107,1035,2
5108,678,5
5109,823,1
5110,863,5
5111,978,5
5112,863,5
5113,873,3
5114,863,1
5115,863,5
5116,678,5
5117,1072,5
5118,863,5
5119,863,5
5120,678,5
5121,823,1
5122,863,4
5123,873,4
5124,1078,3
5125,1078,5
5126,873,3
5127,1078,4
5128,873,2
5129,1133,4
5130,824,5
5131,873,5
5132,1035,3
5133,1072,5
5134,844,2
5135,678,5
5136,678,4
5137,824,4
5138,863,4
5139,823,1
5140,1078,5
5141,1078,3
5142,1035,5
5143,678,5
5144,863,5
5145,824,4
5146,1035,1
5147,903,5
5148,844,4
5149,881,5
5150,881,3
5151,865,5
5152,881,5
5153,881,3
5154,881,5
5155,881,5
5156,865,4
5157,881,5
5158,903,5
5159,881,5
5160,881,2
5161,865,3
5162,818,5
5163,881,5
5164,881,5
5165,865,2
5166,865,5
5167,881,4
5168,865,2
5169,881,5
5170,865,5
5171,865,2
5172,373,5
5173,844,5
5174,881,5
5175,865,2
5176,865,1
5177,840,5
5178,927,4
5179,1022,5
5180,854,5
5181,927,5
5182,854,5
5183,927,4
5184,927,4
5185,1009,5
5186,840,1
5187,927,4
5188,909,5
5189,927,5
5190,927,3
5191,927,3
5192,854,5
5193,1103,5
5194,1059,4
5195,1059,5
5196,840,5
5197,854,5
5198,1103,4
5199,840,1
5200,927,2
5201,238,5
5202,927,3
5203,854,5
5204,854,5
5205,854,5
5206,854,5
5207,1094,4
5208,1033,3
5209,825,5
5210,861,3
5211,1033,3
5212,1033,5
5213,1033,5
5214,1035,4
5215,1094,4
5216,1033,5
5217,1033,4
5218,866,5
5219,1033,5
5220,1094,5
5221,1099,3
5222,1033,5
5223,1094,1
5224,1033,5
5225,1094,5
5226,1033,5
5227,1033,4
5228,1094,5
5229,1033,5
5230,1094,3
5231,1033,5
5232,871,4
5233,871,5
5234,1094,2
5235,871,3
5236,861,3
5237,1099,5
5238,1033,5
5239,1094,2
5240,1094,3
5241,871,2
5242,992,4
5243,1033,5
5244,871,3
5245,1035,5
5246,1035,3
5247,871,1
5248,896,5
5249,1094,5
5250,1033,4
5251,871,5
5252,871,4
5253,862,5
5254,1094,5
5255,862,5
5256,871,5
5257,1033,5
5258,1035,4
5259,1033,5
5260,871,5
5261,1033,5
5262,1033,5
5263,1035,5
5264,1033,3
5265,908,5
5266,1033,5
5267,1035,5
5268,867,5
5269,895,5
5270,404,5
5271,895,5
5272,1082,3
5273,895,5
5274,1082,5
5275,1020,3
5276,895,2
5277,1078,5
5278,1078,5
5279,1078,5
5280,895,4
5281,1078,5
5282,404,4
5283,944,5
5284,404,4
5285,895,2
5286,895,5
5287,867,5
5288,895,5
5289,867,1
5290,783,5
5291,1020,2
5292,1020,4
5293,867,5
5294,1020,3
5295,867,5
5296,1083,3
5297,1020,3
5298,895,5
5299,867,2
5300,867,5
5301,1104,5
5302,1020,1
5303,1083,5
5304,895,4
5305,751,3
5306,909,2
5307,1083,4
5308,585,4
5309,895,5
5310,867,4
5311,1078,5
5312,895,2
5313,895,4
5314,1020,4
5315,895,5
5316,1020,5
5317,1020,5
5318,895,5
5319,867,5
5320,1078,4
5321,867,5
5322,1011,4
5323,895,5
5324,895,4
5325,895,4
5326,1078,4
5327,1020,4
5328,895,5
5329,895,5
5330,1011,4
5331,1020,5
5332,895,4
5333,1082,2
5334,272,5
5335,1095,5
5336,1058,1
5337,1095,5
5338,985,5
5339,1094,3
5340,1095,5
5341,877,5
5342,828,5
5343,1095,5
5344,1095,5
5345,1095,4
5346,1059,5
5347,1095,5
5348,1142,3
5349,1059,3
5350,985,5
5351,831,5
5352,877,5
5353,1095,4
5354,965,3
5355,840,1
5356,1059,5
5357,1095,5
5358,877,5
5359,1095,5
5360,831,5
5361,985,4
5362,877,5
5363,1095,1
5364,1095,5
5365,1094,5
5366,877,5
5367,965,4
5368,877,4
5369,985,5
5370,877,5
5371,1142,5
5372,877,5
5373,1094,5
5374,877,3
5375,840,2
5376,965,2
5377,1059,2
5378,840,2
5379,985,4
5380,877,5
5381,1095,5
5382,985,3
5383,877,5
5384,985,5
5385,1005,5
5386,965,3
5387,828,5
5388,817,5
5389,831,5
5390,1095,4
5391,828,5
5392,1094,5
5393,1094,5
5394,1095,5
5395,985,5
5396,1095,5
5397,1094,5
5398,1094,5
5399,877,5
5400,877,3
5401,985,5
5402,817,4
5403,877,5
5404,817,5
5405,1094,5
5406,985,5
5407,877,5
5408,840,4
5409,1058,4
5410,965,4
5411,1094,3
5412,1059,2
5413,1059,4
5414,985,4
5415,877,5
5416,877,4
5417,817,5
5418,877,4
5419,985,5
5420,877,5
5421,877,5
5422,1094,3
5423,831,4
5424,877,3
5425,877,3
5426,877,5
5427,965,5
5428,877,5
5429,877,4
5430,877,5
5431,909,4
5432,939,5
5433,909,4
5434,1026,5
5435,909,5
5436,939,5
5437,1087,5
5438,909,5
5439,939,4
5440,909,5
5441,909,5
5442,939,3
5443,909,5
5444,895,5
5445,909,5
5446,939,5
5447,909,5
5448,909,4
5449,939,5
5450,909,2
5451,909,5
5452,939,3
5453,1026,5
5454,909,5
5455,984,5
5456,939,5
5457,909,5
5458,939,5
5459,1053,5
5460,862,2
5461,1026,5
5462,909,3
5463,909,4
5464,939,5
5465,1026,5
5466,939,5
5467,975,1
5468,939,5
5469,909,5
5470,909,4
5471,909,5
5472,1026,5
5473,939,4
5474,939,5
5475,909,5
5476,909,4
5477,909,4
5478,1026,5
5479,909,5
5480,909,4
5481,909,4
5482,909,5
5483,939,5
5484,823,5
5485,939,4
5486,462,5
5487,1110,5
5488,1072,5
5489,1072,4
5490,1111,5
5491,1111,1
5492,1110,5
5493,462,4
5494,1110,5
5495,1110,3
5496,462,5
5497,1072,5
5498,1110,5
5499,1110,5
5500,1111,5
5501,1111,4
5502,330,3
5503,1072,5
5504,1072,5
5505,1111,5
5506,1072,5
5507,1111,5
5508,1072,5
5509,1080,5
5510,861,3
5511,1081,5
5512,974,4
5513,861,4
5514,861,4
5515,1081,5
5516,867,3
5517,867,3
5518,861,3
5519,1080,5
5520,861,5
5521,861,5
5522,877,4
5523,861,5
5524,861,4
5525,974,5
5526,937,3
5527,861,4
5528,974,5
5529,831,3
5530,831,5
5531,867,4
5532,861,5
5533,877,5
5534,1081,4
5535,1080,4
5536,861,5
5537,861,4
5538,871,4
5539,831,4
5540,861,2
5541,861,4
5542,974,5
5543,730,3
5544,974,4
5545,867,3
5546,974,5
5547,861,3
5548,861,5
5549,861,3
5550,861,4
5551,861,5
5552,861,5
5553,1081,4
5554,861,5
5555,937,2
5556,1081,4
5557,877,5
5558,1083,5
5559,877,5
5560,1081,5
5561,1083,5
5562,861,5
5563,974,2
5564,1081,3
5565,861,4
5566,861,4
5567,861,4
5568,1081,3
5569,861,5
5570,861,1
5571,861,5
5572,1080,5
5573,861,5
5574,861,5
5575,1081,5
5576,831,5
5577,861,5
5578,974,2
5579,861,4
5580,1080,5
5581,937,3
5582,1081,5
5583,1081,5
5584,861,4
5585,1081,4
5586,861,2
5587,1080,2
5588,831,4
5589,861,5
5590,861,4
5591,1025,5
5592,877,5
5593,861,3
5594,974,4
5595,831,5
5596,1080,4
5597,861,5
5598,974,5
5599,1083,5
5600,867,5
5601,1080,5
5602,1080,5
5603,861,5
5604,861,5
5605,974,5
5606,861,1
5607,937,4
5608,861,5
5609,1059,5
5610,861,5
5611,974,3
5612,155,5
5613,705,5
5614,155,4
5615,1089,3
5616,1081,5
5617,155,5
5618,155,5
5619,1081,5
5620,155,5
5621,705,4
5622,940,3
5623,155,3
5624,155,5
5625,940,1
5626,155,5
5627,155,4
5628,940,5
5629,1089,3
5630,155,5
5631,705,5
5632,705,5
5633,155,4
5634,155,3
5635,155,1
5636,35,5
5637,1099,4
5638,1078,4
5639,944,5
5640,1099,5
5641,1099,4
5642,1099,5
5643,1099,5
5644,1115,5
5645,1099,5
5646,878,5
5647,1099,3
5648,1020,5
5649,878,3
5650,828,5
5651,828,5
5652,35,5
5653,828,5
5654,1099,4
5655,1099,4
5656,1099,4
5657,878,5
5658,818,5
5659,1099,5
5660,818,4
5661,818,5
5662,828,5
5663,1078,2
5664,828,5
5665,35,5
5666,828,3
5667,1099,5
5668,861,5
5669,831,5
5670,830,5
5671,861,5
5672,993,5
5673,993,5
5674,993,5
5675,1078,3
5676,1078,5
5677,831,4
5678,1078,4
5679,1078,5
5680,1030,2
5681,902,4
5682,410,3
5683,1078,3
5684,993,5
5685,993,5
5686,1020,5
5687,1020,5
5688,1078,2
5689,1078,4
5690,1078,3
5691,861,5
5692,207,3
5693,1078,5
5694,993,1
5695,1020,5
5696,1075,3
5697,861,3
5698,1078,3
5699,1020,5
5700,1078,5
5701,1078,5
5702,1078,5
5703,1078,3
5704,861,4
5705,1078,5
5706,1097,3
5707,1078,4
5708,880,5
5709,1081,5
5710,819,5
5711,1078,5
5712,1087,5
5713,1078,4
5714,880,3
5715,819,5
5716,1078,4
5717,880,5
5718,880,3
5719,880,3
5720,819,4
5721,819,3
5722,880,5
5723,880,4
5724,1078,4
5725,1082,2
5726,857,5
5727,819,4
5728,880,5
5729,1078,4
5730,1097,5
5731,868,5
5732,868,4
5733,880,4
5734,1097,5
5735,880,2
5736,880,4
5737,880,2
5738,819,5
5739,857,5
5740,857,5
5741,1081,3
5742,880,5
5743,880,5
5744,880,5
5745,819,3
5746,1078,4
5747,880,3
5748,868,5
5749,880,3
5750,819,5
5751,1078,5
5752,211,4
5753,1078,3
5754,1078,5
5755,857,5
5756,880,4
5757,1081,4
5758,1078,4
5759,880,3
5760,1078,5
5761,1119,5
5762,880,4
5763,880,4
5764,880,5
5765,1081,5
5766,857,5
5767,857,4
5768,857,5
5769,857,5
5770,690,5
5771,1081,5
5772,857,3
5773,868,5
5774,1078,3
5775,1081,5
5776,868,5
5777,857,4
5778,1078,5
5779,880,1
5780,1087,3
5781,1078,5
5782,857,5
5783,1078,4
5784,898,5
5785,1087,5
5786,1056,4
5787,898,3
5788,842,4
5789,1025,3
5790,898,5
5791,1087,2
5792,823,3
5793,818,2
5794,1049,5
5795,1049,5
5796,921,5
5797,818,3
5798,1056,5
5799,1087,2
5800,1056,3
5801,818,5
5802,1049,5
5803,898,2
5804,1056,5
5805,1025,3
5806,921,2
5807,1126,4
5808,1056,4
5809,1088,3
5810,1095,3
5811,1056,3
5812,1025,3
5813,921,4
5814,1056,4
5815,921,5
5816,796,4
5817,842,3
5818,818,2
5819,1033,5
5820,1033,5
5821,1033,5
5822,1033,5
5823,1033,5
5824,1033,5
5825,392,5
5826,1033,5
5827,1025,4
5828,895,4
5829,1033,5
5830,1025,5
5831,1033,5
5832,1077,5
5833,1033,5
5834,916,4
5835,916,4
5836,1025,4
5837,1033,5
5838,1146,5
5839,1033,3
5840,392,5
5841,1077,2
5842,1025,5
5843,1077,5
5844,1025,3
5845,1025,5
5846,1077,5
5847,392,5
5848,1033,5
5849,1025,5
5850,916,3
5851,1025,5
5852,1077,5
5853,1033,3
5854,1033,4
5855,1033,5
5856,1077,5
5857,1033,5
5858,1033,5
5859,1033,5
5860,1033,4
5861,916,4
5862,1033,5
5863,1033,5
5864,1033,4
5865,1033,5
5866,1033,5
5867,1077,2
5868,1030,5
5869,1033,4
5870,833,5
5871,862,5
5872,815,4
5873,1094,4
5874,862,4
5875,862,1
5876,833,3
5877,862,5
5878,862,3
5879,833,4
5880,1094,5
5881,702,3
5882,833,5
5883,815,4
5884,833,5
5885,867,5
5886,833,3
5887,833,4
5888,867,5
5889,833,3
5890,833,3
5891,867,4
5892,1094,5
5893,1033,4
5894,862,5
5895,917,4
5896,862,4
5897,815,5
5898,867,3
5899,1094,5
5900,976,2
5901,1094,5
5902,862,5
5903,815,3
5904,917,4
5905,1094,5
5906,862,5
5907,867,2
5908,1088,3
5909,815,3
5910,867,4
5911,833,5
5912,1094,2
5913,1025,4
5914,862,4
5915,1094,5
5916,833,5
5917,833,3
5918,867,5
5919,862,4
5920,862,4
5921,815,5
5922,833,3
5923,867,5
5924,1033,4
5925,862,5
5926,1094,5
5927,917,5
5928,815,5
5929,862,5
5930,833,5
5931,1094,5
5932,201,5
5933,1094,3
5934,1139,4
5935,1004,5
5936,873,5
5937,873,4
5938,1110,5
5939,873,5
5940,895,4
5941,1110,5
5942,873,3
5943,850,5
5944,873,5
5945,873,5
5946,873,3
5947,850,4
5948,873,5
5949,873,5
5950,839,4
5951,873,5
5952,1004,5
5953,895,5
5954,850,5
5955,850,5
5956,1110,5
5957,839,5
5958,1110,5
5959,1004,5
5960,873,5
5961,873,4
5962,850,1
5963,873,5
5964,1004,4
5965,873,5
5966,839,5
5967,1004,4
5968,850,5
5969,873,3
5970,873,4
5971,1004,3
5972,873,5
5973,873,5
5974,839,5
5975,839,5
5976,1110,3
5977,850,5
5978,1086,4
5979,873,5
5980,839,5
5981,839,5
5982,873,5
5983,873,5
5984,1110,5
5985,850,4
5986,873,4
5987,873,4
5988,850,5
5989,873,5
5990,895,5
5991,839,5
5992,873,4
5993,1101,4
5994,839,5
5995,873,4
5996,873,5
5997,839,4
5998,873,4
5999,839,5
6000,1101,5
6001,873,5
6002,873,3
6003,1086,5
6004,873,2
6005,873,5
6006,873,3
6007,525,5
6008,873,5
6009,873,5
6010,873,5
6011,1101,5
6012,873,4
6013,873,5
6014,873,5
6015,873,5
6016,1030,5
6017,1101,2
6018,873,5
6019,873,4
6020,873,5
6021,850,3
6022,850,5
6023,1004,5
6024,850,5
6025,1110,5
6026,873,5
6027,873,5
6028,873,5
6029,850,5
6030,873,4
6031,873,5
6032,839,5
6033,873,5
6034,1110,4
6035,873,5
6036,873,5
6037,873,5
6038,873,5
6039,873,3
6040,873,5
6041,873,1
6042,839,5
6043,850,4
6044,895,4
6045,850,5
6046,873,5
6047,873,4
6048,1101,5
6049,873,5
6050,873,5
6051,873,3
6052,873,3
6053,873,5
6054,873,3
6055,985,2
6056,1092,5
6057,1110,5
6058,985,4
6059,823,1
6060,1059,5
6061,1110,4
6062,985,5
6063,1081,3
6064,891,4
6065,828,3
6066,828,5
6067,828,5
6068,1110,5
6069,1110,2
6070,828,1
6071,985,4
6072,1092,5
6073,1110,5
6074,828,5
6075,1110,5
6076,828,5
6077,1110,5
6078,940,5
6079,1087,4
6080,828,5
6081,828,5
6082,1110,5
6083,828,5
6084,1092,5
6085,1131,5
6086,828,5
6087,940,4
6088,985,4
6089,985,5
6090,828,4
6091,828,5
6092,828,5
6093,823,3
6094,985,5
6095,1059,5
6096,1110,4
6097,1081,2
6098,1024,4
6099,1087,2
6100,828,5
6101,5,5
6102,1110,5
6103,1092,5
6104,1059,5
6105,940,4
6106,828,4
6107,1110,2
6108,828,1
6109,1081,3
6110,1081,4
6111,1081,5
6112,1033,5
6113,1080,4
6114,860,2
6115,1081,3
6116,1081,5
6117,862,5
6118,1081,3
6119,1081,4
6120,862,5
6121,1081,5
6122,860,5
6123,1145,3
6124,984,4
6125,1084,5
6126,862,5
6127,862,5
6128,1084,4
6129,1033,5
6130,1110,2
6131,1081,4
6132,862,5
6133,862,5
6134,900,3
6135,862,5
6136,984,5
6137,1145,4
6138,1145,3
6139,868,4
6140,862,5
6141,860,3
6142,1084,5
6143,1080,2
6144,868,2
6145,862,5
6146,862,5
6147,1081,4
6148,862,5
6149,1033,5
6150,1081,4
6151,862,5
6152,862,5
6153,1033,4
6154,868,5
6155,1081,3
6156,1081,5
6157,1081,4
6158,1081,4
6159,1081,5
6160,900,4
6161,1081,4
6162,862,5
6163,984,5
6164,850,5
6165,609,4
6166,850,5
6167,873,5
6168,850,5
6169,880,4
6170,873,4
6171,873,5
6172,850,5
6173,873,5
6174,880,4
6175,850,5
6176,880,5
6177,880,4
6178,850,5
6179,880,5
6180,494,3
6181,138,5
6182,873,4
6183,494,5
6184,881,4
6185,881,5
6186,864,4
6187,864,4
6188,609,5
6189,864,5
6190,850,5
6191,850,5
6192,880,3
6193,850,5
6194,829,5
6195,829,4
6196,829,5
6197,1081,4
6198,829,3
6199,829,4
6200,872,2
6201,1081,5
6202,829,1
6203,927,5
6204,1202,5
6205,872,2
6206,1081,4
6207,1081,5
6208,1202,3
6209,1056,3
6210,927,5
6211,927,3
6212,360,5
6213,1056,4
6214,1202,5
6215,1202,4
6216,829,1
6217,1202,3
6218,829,5
6219,836,5
6220,829,5
6221,1033,4
6222,829,5
6223,829,5
6224,862,5
6225,829,5
6226,360,5
6227,829,5
6228,1056,4
6229,1033,5
6230,1056,4
6231,836,5
6232,862,3
6233,829,5
6234,1081,5
6235,829,2
6236,1081,5
6237,1033,5
6238,829,5
6239,927,5
6240,943,3
6241,862,3
6242,862,4
6243,829,5
6244,1202,4
6245,360,3
6246,1033,4
6247,1081,5
6248,1081,5
6249,836,5
6250,1081,5
6251,1202,5
6252,829,5
6253,1081,3
6254,1202,5
6255,836,4
6256,1033,3
6257,1202,5
6258,1056,5
6259,872,5
6260,829,5
6261,836,5
6262,836,4
6263,829,5
6264,1056,5
6265,829,3
6266,360,5
6267,927,5
6268,829,5
6269,1081,5
6270,902,2
6271,881,5
6272,1119,5
6273,866,4
6274,866,4
6275,902,5
6276,854,5
6277,1110,5
6278,902,4
6279,866,4
6280,854,4
6281,1072,4
6282,964,3
6283,1075,5
6284,1111,5
6285,1110,4
6286,902,2
6287,902,5
6288,902,3
6289,593,5
6290,1110,4
6291,964,5
6292,866,5
6293,1111,4
6294,1111,2
6295,1110,3
6296,1110,2
6297,866,5
6298,841,1
6299,964,5
6300,866,3
6301,1015,5
6302,1072,5
6303,964,5
6304,1072,5
6305,902,5
6306,1072,3
6307,1111,5
6308,854,4
6309,964,5
6310,964,5
6311,866,1
6312,902,1
6313,593,3
6314,1110,3
6315,854,2
6316,872,3
6317,938,3
6318,937,5
6319,938,5
6320,993,5
6321,831,5
6322,938,5
6323,938,4
6324,872,4
6325,938,5
6326,938,4
6327,831,5
6328,938,4
6329,872,4
6330,1059,1
6331,872,2
6332,385,5
6333,1024,5
6334,938,5
6335,938,4
6336,872,4
6337,385,3
6338,985,4
6339,993,5
6340,77,5
6341,1092,2
6342,984,5
6343,938,5
6344,872,5
6345,993,5
6346,872,4
6347,937,5
6348,937,5
6349,871,5
6350,938,5
6351,938,5
6352,938,1
6353,984,5
6354,872,3
6355,1059,5
6356,872,3
6357,1059,5
6358,246,2
6359,984,5
6360,1059,5
6361,1059,5
6362,938,4
6363,938,5
6364,993,5
6365,1059,4
6366,938,4
6367,1059,5
6368,1059,5
6369,832,5
6370,1003,5
6371,1082,4
6372,1082,5
6373,1082,4
6374,1082,4
6375,862,5
6376,1144,4
6377,1082,5
6378,1082,4
6379,1082,5
6380,1082,2
6381,832,4
6382,676,3
6383,1003,5
6384,1082,5
6385,1082,5
6386,1144,5
6387,1082,5
6388,1038,3
6389,1036,4
6390,1082,2
6391,1082,4
6392,1082,5
6393,1082,5
6394,1038,5
6395,1082,4
6396,676,3
6397,1082,5
6398,1082,3
6399,676,5
6400,1082,5
6401,1082,5
6402,676,5
6403,862,4
6404,1082,5
6405,676,4
6406,832,5
6407,1082,3
6408,1082,5
6409,1038,5
6410,676,5
6411,895,5
6412,1000,5
6413,903,5
6414,1087,5
6415,1016,4
6416,1086,5
6417,295,4
6418,1021,4
6419,903,5
6420,903,5
6421,1084,5
6422,895,5
6423,973,1
6424,1086,5
6425,1016,5
6426,1021,4
6427,903,5
6428,895,5
6429,1016,2
6430,895,4
6431,295,3
6432,903,5
6433,1080,2
6434,1084,5
6435,964,5
6436,1003,4
6437,1080,5
6438,831,1
6439,895,5
6440,216,5
6441,964,5
6442,1072,5
6443,1080,3
6444,1086,5
6445,295,1
6446,895,5
6447,831,2
6448,1084,5
6449,1080,5
6450,831,5
6451,1072,4
6452,831,5
6453,1003,5
6454,895,5
6455,903,3
6456,895,4
6457,831,5
6458,295,2
6459,170,4
6460,170,4
6461,907,4
6462,854,3
6463,862,5
6464,150,2
6465,907,2
6466,1184,4
6467,170,1
6468,1184,5
6469,862,5
6470,907,5
6471,170,4
6472,170,4
6473,854,5
6474,150,5
6475,862,4
6476,862,4
6477,862,3
6478,150,5
6479,907,5
6480,862,4
6481,862,4
6482,150,3
6483,150,5
6484,1020,5
6485,877,5
6486,1095,5
6487,1020,5
6488,1033,4
6489,903,5
6490,1095,5
6491,1095,3
6492,903,5
6493,1020,5
6494,1020,5
6495,1095,3
6496,1095,5
6497,1095,5
6498,1095,5
6499,1095,4
6500,1033,4
6501,1095,5
6502,1025,4
6503,903,5
6504,877,3
6505,1020,5
6506,903,4
6507,1095,4
6508,1033,4
6509,1033,4
6510,903,5
6511,1020,5
6512,1020,2
6513,1095,5
6514,903,5
6515,1033,4
6516,903,1
6517,1020,5
6518,1033,2
6519,903,3
6520,1095,5
6521,903,5
6522,1033,3
6523,1020,5
6524,877,4
6525,1020,4
6526,1020,5
6527,1095,5
6528,1091,3
6529,1036,5
6530,1095,5
6531,1020,4
6532,1095,5
6533,1020,4
6534,903,2
6535,1095,4
6536,1095,5
6537,1020,5
6538,1033,5
6539,903,2
6540,1091,5
6541,1095,5
6542,1030,5
6543,1095,4
6544,1020,5
6545,1020,5
6546,1033,3
6547,1095,5
6548,903,5
6549,1020,5
6550,1033,5
6551,903,4
6552,1020,5
6553,1033,3
6554,1020,3
6555,1020,5
6556,1020,5
6557,1020,5
6558,1078,4
6559,336,5
6560,895,3
6561,818,4
6562,1078,5
6563,124,4
6564,818,3
6565,895,4
6566,828,5
6567,1078,5
6568,124,5
6569,1078,5
6570,1078,2
6571,1078,4
6572,1078,4
6573,1078,4
6574,1078,5
6575,124,5
6576,336,5
6577,124,3
6578,1078,4
6579,864,5
6580,1078,2
6581,124,5
6582,1078,4
6583,933,5
6584,1078,4
6585,1078,2
6586,818,5
6587,1078,5
6588,828,5
6589,1078,4
6590,830,5
6591,336,5
6592,933,2
6593,1078,5
6594,1078,5
6595,1078,4
6596,818,3
6597,895,5
6598,1078,5
6599,828,1
6600,895,2
6601,1078,5
6602,864,5
6603,1078,4
6604,895,5
6605,336,5
6606,1031,4
6607,828,5
6608,836,4
6609,836,5
6610,1098,4
6611,1098,5
6612,863,5
6613,975,5
6614,993,5
6615,292,5
6616,863,5
6617,863,5
6618,863,3
6619,975,5
6620,907,4
6621,294,5
6622,1085,5
6623,830,5
6624,294,3
6625,863,5
6626,863,5
6627,975,3
6628,975,5
6629,863,5
6630,836,4
6631,1083,2
6632,975,5
6633,975,5
6634,863,5
6635,975,4
6636,863,5
6637,907,5
6638,863,4
6639,830,5
6640,975,5
6641,863,5
6642,863,5
6643,552,1
6644,975,5
6645,975,5
6646,294,5
6647,863,5
6648,975,2
6649,1085,1
6650,836,5
6651,294,5
6652,863,5
6653,977,2
6654,975,5
6655,292,5
6656,975,5
6657,899,4
6658,977,3
6659,909,5
6660,863,4
6661,294,4
6662,907,5
6663,975,5
6664,1083,4
6665,907,3
6666,1085,3
6667,975,5
6668,552,3
6669,552,5
6670,975,5
6671,863,4
6672,863,5
6673,975,5
6674,863,5
6675,830,5
6676,552,5
6677,863,5
6678,909,1
6679,292,5
6680,863,5
6681,975,5
6682,836,3
6683,294,5
6684,830,5
6685,1100,5
6686,1100,5
6687,1100,5
6688,1100,5
6689,860,5
6690,1080,5
6691,1100,4
6692,1111,5
6693,1094,5
6694,1100,3
6695,1094,3
6696,865,2
6697,865,1
6698,1060,4
6699,1100,5
6700,1111,4
6701,1080,5
6702,1100,4
6703,1080,5
6704,1111,4
6705,1053,5
6706,986,1
6707,865,5
6708,844,4
6709,844,5
6710,1080,5
6711,1111,1
6712,1080,3
6713,868,5
6714,1080,5
6715,179,3
6716,1080,5
6717,1033,4
6718,1094,5
6719,865,5
6720,1100,5
6721,1160,3
6722,1100,5
6723,868,4
6724,1094,5
6725,878,5
6726,1100,5
6727,1080,5
6728,1111,5
6729,1094,5
6730,1100,5
6731,865,4
6732,1033,4
6733,1100,4
6734,986,2
6735,1111,4
6736,1111,5
6737,1053,5
6738,844,4
6739,1100,5
6740,1111,5
6741,1053,3
6742,1100,5
6743,1033,5
6744,1111,5
6745,1111,2
6746,1094,5
6747,1094,5
6748,1053,3
6749,1080,5
6750,844,5
6751,1111,5
6752,1080,5
6753,844,5
6754,831,5
6755,1100,4
6756,1033,5
6757,1033,5
6758,862,1
6759,831,5
6760,1033,5
6761,1033,5
6762,818,2
6763,1126,5
6764,1033,5
6765,1033,5
6766,1033,5
6767,1024,5
6768,831,4
6769,831,5
6770,831,5
6771,1033,5
6772,1033,4
6773,1033,3
6774,995,5
6775,1033,4
6776,1024,5
6777,1044,4
6778,1044,5
6779,1072,5
6780,877,4
6781,1030,5
6782,895,5
6783,1030,2
6784,1078,5
6785,967,4
6786,1072,4
6787,967,3
6788,877,4
6789,895,5
6790,877,5
6791,895,5
6792,867,5
6793,877,4
6794,1035,5
6795,877,3
6796,1044,4
6797,967,5
6798,1035,5
6799,1035,5
6800,877,5
6801,895,5
6802,877,3
6803,1080,4
6804,255,5
6805,829,5
6806,862,5
6807,862,4
6808,1111,4
6809,862,5
6810,868,5
6811,688,4
6812,868,5
6813,850,5
6814,862,5
6815,850,5
6816,850,5
6817,829,3
6818,1092,5
6819,1092,4
6820,255,4
6821,850,3
6822,862,5
6823,862,5
6824,868,3
6825,862,5
6826,862,5
6827,384,5
6828,255,4
6829,1092,5
6830,313,4
6831,876,2
6832,862,5
6833,868,4
6834,934,3
6835,739,5
6836,1080,4
6837,876,5
6838,739,4
6839,862,4
6840,862,5
6841,868,5
6842,829,2
6843,862,5
6844,862,5
6845,862,5
6846,862,5
6847,868,5
6848,868,5
6849,688,4
6850,352,5
6851,868,3
6852,911,4
6853,739,4
6854,255,3
6855,688,4
6856,868,4
6857,688,4
6858,862,5
6859,1092,5
6860,1092,3
6861,850,4
6862,829,5
6863,1066,5
6864,251,5
6865,1077,5
6866,1077,3
6867,839,5
6868,251,5
